,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
12286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12287,3.0,0.0,0.0,0.0,22.0,87.0,129.0,109.0,16.0,4.0,4.0,7.0,24.0
12288,2.0,0.0,0.0,3.0,44.0,142.0,240.0,195.0,37.0,8.0,10.0,15.0,47.0
12289,2.0,3.0,0.0,37.0,76.0,111.0,178.0,106.0,58.0,14.0,5.0,4.0,18.0
12290,1.0,0.0,0.0,55.0,291.0,613.0,1436.0,987.0,376.0,73.0,66.66666666666666,50.0,213.5
12291,0.0,0.0,0.0,0.0,147.0,201.0,385.0,285.0,92.0,8.0,25.0,16.0,78.16666666666667
12292,2.0,0.0,0.0,0.0,62.0,83.0,110.0,83.0,24.0,3.0,6.0,6.0,20.333333333333336
12293,8.0,0.0,0.0,31.0,177.0,221.0,506.0,394.0,102.0,10.0,18.0,10.0,52.66666666666667
12294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12295,3.0,0.0,0.0,9.0,81.0,189.0,414.0,349.0,57.0,8.0,29.0,18.0,94.83333333333331
12296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12298,5.0,1.0,0.0,6.0,73.0,106.0,182.0,156.0,22.0,4.0,16.0,8.666666666666668,45.0
12299,0.0,0.0,0.0,0.0,16.0,45.0,55.0,38.0,14.0,3.0,9.0,1.0,15.333333333333334
12300,5.0,4.0,0.0,24.0,90.0,190.0,410.0,311.0,82.0,17.0,20.0,15.0,69.66666666666667
12301,3.0,0.0,0.0,0.0,26.0,66.0,100.0,75.0,25.0,0.0,6.0,1.0,18.0
12302,2.0,2.0,0.0,10.0,46.0,25.0,26.0,16.0,7.0,3.0,1.0,3.0,5.0
12303,0.0,0.0,0.0,2.0,1.0,20.0,23.0,19.0,4.0,0.0,1.0,4.0,7.0
12304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12306,0.0,2.0,0.0,9.0,15.0,22.0,23.0,15.0,6.0,2.0,1.0,0.0,1.3333333333333333
12307,0.0,0.0,0.0,2.0,69.0,158.0,298.0,222.0,62.0,14.0,14.0,11.333333333333334,43.16666666666666
12308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12310,1.0,1.0,0.0,11.0,53.0,155.0,249.0,174.0,58.0,17.0,14.0,13.0,48.33333333333333
12311,2.0,12.0,0.0,40.0,145.0,202.0,379.0,284.0,78.0,17.0,30.0,14.0,96.33333333333331
12312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12315,0.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12316,0.0,1.0,0.0,28.0,137.0,215.0,367.0,257.0,98.0,12.0,26.0,11.0,76.66666666666666
12317,0.0,3.0,0.0,21.0,74.0,139.0,225.0,166.0,48.0,11.0,16.0,7.0,41.333333333333336
12318,0.0,1.0,0.0,9.0,15.0,35.0,44.0,33.0,10.0,1.0,3.0,2.0,13.0
12319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12320,0.0,0.0,0.0,0.0,37.0,86.0,119.0,100.0,16.0,3.0,9.0,6.0,29.0
12321,1.0,0.0,0.0,0.0,106.0,162.0,266.0,191.0,60.0,15.0,15.0,6.0,45.0
12322,0.0,1.0,0.0,13.0,33.0,109.0,154.0,106.0,42.0,6.0,7.0,6.0,31.0
12323,1.0,0.0,0.0,0.0,81.0,75.0,99.0,82.0,14.0,3.0,7.0,7.666666666666667,30.33333333333333
12324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12325,0.0,1.0,0.0,6.0,23.0,17.0,19.0,11.0,4.0,4.0,1.0,0.0,2.0
12326,1.0,0.0,0.0,9.0,74.0,278.0,649.0,478.0,137.0,34.0,27.5,36.5,136.66666666666666
12327,0.0,0.0,0.0,24.0,63.0,179.0,308.0,243.0,57.0,8.0,14.0,8.0,40.33333333333333
12328,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12329,1.0,0.0,0.0,0.0,55.0,249.0,476.0,364.0,98.0,14.0,28.0,20.0,94.5
12330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12331,2.0,0.0,0.0,4.0,148.0,258.0,494.0,396.0,84.0,14.0,22.0,24.0,93.0
12332,0.0,0.0,0.0,4.0,35.0,125.0,201.0,144.0,52.0,5.0,10.0,9.0,39.0
12333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12334,0.0,0.0,0.0,46.0,148.0,193.0,304.0,209.0,83.0,12.0,14.0,12.0,42.16666666666667
12335,1.0,1.0,0.0,26.0,199.0,420.0,854.0,610.0,201.0,43.0,62.66666666666667,19.0,174.5
12336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12337,0.0,0.0,0.0,13.0,39.0,129.0,192.0,141.0,41.0,10.0,8.0,3.0,20.666666666666664
12338,0.0,1.0,0.0,11.0,18.0,16.0,17.0,10.0,5.0,2.0,2.0,0.0,3.0
12339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12340,0.0,4.0,0.0,13.0,59.0,69.0,106.0,83.0,18.0,5.0,8.0,2.0,25.166666666666668
12341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12342,0.0,0.0,0.0,4.0,40.0,158.0,276.0,211.0,56.0,9.0,22.5,8.0,70.5
12343,1.0,1.0,2.0,17.0,82.0,181.0,295.0,225.0,62.0,8.0,13.0,13.0,51.91666666666666
12344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12345,1.0,6.0,0.0,36.0,45.0,83.0,119.0,85.0,27.0,7.0,12.0,7.5,33.5
12346,0.0,0.0,0.0,4.0,41.0,108.0,150.0,117.0,27.0,6.0,8.0,4.0,25.0
12347,0.0,5.0,0.0,9.0,26.0,20.0,20.0,12.0,4.0,4.0,0.0,2.0,4.0
12348,0.0,2.0,1.0,9.0,14.0,22.0,23.0,15.0,6.0,2.0,2.0,0.0,5.666666666666667
12349,0.0,0.0,0.0,6.0,71.0,181.0,344.0,280.0,54.0,10.0,17.0,28.0,83.33333333333334
12350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12351,0.0,0.0,0.0,5.0,56.0,173.0,320.0,268.0,49.0,3.0,20.5,7.5,60.5
12352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12354,1.0,0.0,0.0,2.0,82.0,238.0,455.0,346.0,96.0,13.0,33.0,19.0,110.5
12355,3.0,13.0,0.0,55.0,90.0,99.0,126.0,87.0,25.0,14.0,3.0,6.0,18.0
12356,1.0,0.0,0.0,12.0,65.0,92.0,140.0,108.0,26.0,6.0,4.0,1.0,10.666666666666666
12357,2.0,0.0,0.0,0.0,4.0,23.0,27.0,21.0,6.0,0.0,2.5,1.0,8.5
12358,0.0,4.0,0.0,21.0,29.0,33.0,40.0,32.0,5.0,3.0,1.0,0.0,2.0
12359,0.0,0.0,0.0,1.0,36.0,58.0,74.0,46.0,23.0,5.0,2.0,0.0,6.0
12360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12361,4.0,3.0,0.0,43.0,81.0,60.0,87.0,55.0,20.0,12.0,1.0,4.0,15.333333333333332
12362,5.0,0.0,0.0,12.0,76.0,169.0,283.0,235.0,44.0,4.0,19.0,3.0,39.33333333333333
12363,0.0,0.0,0.0,2.0,58.0,185.0,343.0,269.0,65.0,9.0,15.0,10.0,58.33333333333334
12364,0.0,0.0,0.0,0.0,10.0,72.0,94.0,78.0,12.0,4.0,5.0,6.0,20.0
12365,0.0,3.0,0.0,19.0,85.0,32.0,36.0,28.0,3.0,5.0,5.0,0.0,11.0
12366,0.0,0.0,0.0,0.0,30.0,71.0,94.0,73.0,16.0,5.0,7.0,5.0,19.0
12367,1.0,0.0,0.0,30.0,85.0,179.0,305.0,232.0,63.0,10.0,25.0,3.0,54.333333333333336
12368,0.0,1.0,0.0,6.0,22.0,20.0,24.0,18.0,4.0,2.0,1.0,0.0,2.0
12369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12372,1.0,1.0,0.0,0.0,70.0,185.0,344.0,274.0,60.0,10.0,22.166666666666664,19.0,74.5
12373,0.0,0.0,0.0,6.0,107.0,179.0,315.0,254.0,46.0,15.0,16.0,10.0,45.0
12374,1.0,1.0,1.0,9.0,101.0,43.0,50.0,37.0,11.0,2.0,4.0,1.0,10.0
12375,2.0,0.0,0.0,0.0,33.0,119.0,179.0,159.0,20.0,0.0,20.0,6.0,53.833333333333336
12376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12377,5.0,0.0,0.0,5.0,121.0,342.0,717.0,567.0,128.0,22.0,43.0,37.33333333333333,159.5
12378,0.0,0.0,0.0,36.0,8.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
12379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12380,0.0,0.0,0.0,6.0,61.0,164.0,286.0,221.0,55.0,10.0,21.0,17.666666666666668,64.5
12381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12382,0.0,0.0,0.0,0.0,67.0,13.0,14.0,10.0,4.0,0.0,0.0,1.0,2.0
12383,0.0,0.0,0.0,2.0,25.0,66.0,84.0,66.0,14.0,4.0,7.0,1.0,13.5
12384,1.0,1.0,0.0,8.0,64.0,150.0,247.0,184.0,55.0,8.0,14.0,4.0,44.5
12385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12388,0.0,0.0,0.0,9.0,27.0,133.0,198.0,146.0,45.0,7.0,11.0,8.0,29.333333333333336
12389,0.0,0.0,0.0,11.0,50.0,140.0,223.0,164.0,51.0,8.0,16.0,2.0,43.41666666666667
12390,0.0,0.0,0.0,6.0,62.0,142.0,236.0,194.0,35.0,7.0,11.0,20.0,58.0
12391,0.0,2.0,0.0,10.0,13.0,24.0,25.0,17.0,6.0,2.0,4.0,2.0,10.0
12392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12393,3.0,3.0,0.0,9.0,37.0,27.0,29.0,23.0,3.0,3.0,4.0,0.0,7.333333333333333
12394,0.0,0.0,0.0,4.0,63.0,107.0,202.0,153.0,38.0,11.0,16.0,1.0,28.0
12395,2.0,1.0,0.0,11.0,35.0,56.0,76.0,63.0,10.0,3.0,9.0,2.0,18.5
12396,0.0,0.0,0.0,0.0,2.0,13.0,13.0,9.0,4.0,0.0,1.0,0.0,1.0
12397,0.0,0.0,0.0,5.0,115.0,166.0,245.0,170.0,59.0,16.0,14.0,11.0,36.5
12398,2.0,0.0,0.0,7.0,124.0,281.0,543.0,431.0,97.0,15.0,45.0,20.666666666666668,153.5
12399,3.0,0.0,0.0,33.0,128.0,347.0,730.0,571.0,126.0,33.0,38.5,42.0,169.66666666666666
12400,0.0,1.0,0.0,13.0,13.0,16.0,17.0,8.0,8.0,1.0,1.0,1.0,4.0
12401,0.0,0.0,0.0,4.0,23.0,75.0,105.0,81.0,22.0,2.0,7.0,2.0,20.0
12402,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12403,0.0,0.0,0.0,9.0,39.0,142.0,241.0,183.0,50.0,8.0,12.0,4.0,40.0
12404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12405,0.0,4.0,0.0,21.0,33.0,139.0,247.0,204.0,33.0,10.0,15.0,10.0,44.0
12406,2.0,0.0,0.0,150.0,1662.0,1854.0,6561.0,4097.0,1824.0,640.0,524.3333333333333,265.5,1278.6666666666663
12407,0.0,2.0,0.0,20.0,25.0,38.0,66.0,42.0,19.0,5.0,12.0,7.0,31.666666666666664
12408,0.0,0.0,0.0,4.0,121.0,304.0,620.0,477.0,113.0,30.0,33.0,24.666666666666668,112.33333333333331
12409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12411,0.0,0.0,0.0,0.0,47.0,145.0,228.0,171.0,48.0,9.0,17.5,8.0,46.16666666666666
12412,0.0,0.0,0.0,0.0,48.0,128.0,255.0,202.0,52.0,1.0,2.0,4.0,17.0
12413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12414,0.0,0.0,0.0,12.0,64.0,172.0,274.0,197.0,70.0,7.0,13.0,6.0,32.66666666666667
12415,3.0,0.0,0.0,4.0,37.0,110.0,181.0,145.0,32.0,4.0,4.0,9.0,29.33333333333333
12416,5.0,0.0,0.0,46.0,68.0,192.0,363.0,269.0,82.0,12.0,22.5,17.0,67.66666666666666
12417,1.0,0.0,0.0,0.0,43.0,97.0,145.0,109.0,27.0,9.0,8.0,4.0,22.0
12418,3.0,8.0,0.0,47.0,117.0,95.0,156.0,106.0,35.0,15.0,4.0,12.0,26.0
12419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12420,0.0,0.0,0.0,4.0,16.0,68.0,96.0,79.0,17.0,0.0,9.0,2.0,18.0
12421,0.0,0.0,0.0,1.0,5.0,47.0,50.0,37.0,10.0,3.0,1.0,3.0,9.0
12422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12423,0.0,1.0,0.0,0.0,22.0,106.0,157.0,125.0,28.0,4.0,13.0,5.0,32.0
12424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12425,1.0,0.0,0.0,2.0,83.0,198.0,320.0,257.0,53.0,10.0,23.0,14.5,67.91666666666666
12426,3.0,2.0,0.0,11.0,82.0,220.0,402.0,324.0,65.0,13.0,24.0,13.0,84.66666666666667
12427,0.0,0.0,0.0,44.0,77.0,131.0,276.0,193.0,79.0,4.0,13.0,4.0,31.0
12428,1.0,0.0,0.0,4.0,60.0,131.0,206.0,149.0,55.0,2.0,15.0,1.0,36.5
12429,0.0,0.0,0.0,108.0,124.0,276.0,623.0,480.0,132.0,11.0,17.0,20.5,81.16666666666666
12430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12433,1.0,3.0,0.0,42.0,113.0,337.0,614.0,450.0,136.0,28.0,52.0,38.0,163.33333333333334
12434,0.0,0.0,0.0,0.0,2.0,17.0,20.0,15.0,5.0,0.0,1.0,3.0,7.0
12435,6.0,0.0,0.0,18.0,76.0,114.0,201.0,163.0,34.0,4.0,17.0,2.0,42.0
12436,5.0,0.0,0.0,8.0,142.0,387.0,839.0,660.0,163.0,16.0,63.5,45.0,223.5
12437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12438,1.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,2.0,0.0,0.0,2.0,3.0
12439,0.0,2.0,0.0,12.0,24.0,71.0,92.0,60.0,28.0,4.0,2.0,6.0,19.0
12440,1.0,0.0,0.0,0.0,7.0,19.0,21.0,14.0,7.0,0.0,2.0,1.0,6.333333333333333
12441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12443,0.0,0.0,0.0,24.0,56.0,146.0,231.0,156.0,56.0,19.0,4.0,3.0,16.0
12444,0.0,0.0,0.0,1.0,9.0,29.0,30.0,22.0,5.0,3.0,0.0,2.0,3.0
12445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12447,0.0,1.0,0.0,14.0,15.0,21.0,22.0,14.0,6.0,2.0,1.0,1.0,2.0
12448,0.0,0.0,0.0,0.0,89.0,187.0,317.0,226.0,80.0,11.0,18.0,15.0,64.66666666666666
12449,3.0,2.0,0.0,26.0,135.0,43.0,65.0,44.0,14.0,7.0,8.0,0.0,14.0
12450,4.0,0.0,0.0,353.0,212.0,249.0,596.0,437.0,129.0,30.0,35.5,18.0,115.16666666666666
12451,0.0,4.0,0.0,7.0,18.0,26.0,27.0,19.0,6.0,2.0,0.0,2.0,4.0
12452,0.0,0.0,0.0,32.0,31.0,63.0,82.0,60.0,17.0,5.0,2.0,0.0,9.0
12453,1.0,0.0,0.0,0.0,38.0,90.0,159.0,133.0,24.0,2.0,13.0,2.0,49.5
12454,0.0,0.0,0.0,0.0,58.0,146.0,231.0,177.0,49.0,5.0,18.0,8.0,50.41666666666666
12455,1.0,5.0,0.0,22.0,176.0,175.0,292.0,216.0,66.0,10.0,10.666666666666666,19.0,48.66666666666667
12456,2.0,5.0,1.0,21.0,114.0,252.0,441.0,342.0,82.0,17.0,36.0,25.5,119.5
12457,0.0,0.0,0.0,23.0,134.0,264.0,545.0,415.0,108.0,22.0,38.0,18.666666666666664,98.33333333333331
12458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12459,0.0,0.0,0.0,3.0,72.0,118.0,170.0,105.0,61.0,4.0,8.0,10.666666666666666,35.333333333333336
12460,0.0,1.0,0.0,5.0,17.0,18.0,19.0,13.0,4.0,2.0,2.0,0.0,5.0
12461,5.0,0.0,0.0,0.0,18.0,63.0,104.0,91.0,11.0,2.0,3.0,3.0,21.0
12462,0.0,2.0,0.0,6.0,47.0,36.0,39.0,22.0,13.0,4.0,3.0,4.0,12.0
12463,0.0,0.0,0.0,12.0,12.0,59.0,94.0,74.0,17.0,3.0,8.0,5.0,24.0
12464,0.0,0.0,0.0,0.0,23.0,85.0,116.0,91.0,24.0,1.0,5.0,3.5,19.5
12465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12466,1.0,0.0,0.0,0.0,130.0,136.0,257.0,200.0,52.0,5.0,10.0,9.5,46.0
12467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12468,0.0,3.0,0.0,10.0,14.0,17.0,18.0,10.0,6.0,2.0,1.0,1.0,4.0
12469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12470,1.0,0.0,0.0,2.0,79.0,181.0,319.0,223.0,78.0,18.0,19.0,21.0,69.0
12471,2.0,0.0,0.0,9.0,115.0,268.0,524.0,390.0,112.0,22.0,63.0,6.0,131.33333333333331
12472,1.0,0.0,0.0,7.0,38.0,147.0,259.0,184.0,63.0,12.0,14.0,10.0,40.66666666666666
12473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12475,4.0,4.0,0.0,15.0,30.0,35.0,41.0,24.0,12.0,5.0,3.0,0.0,7.0
12476,0.0,0.0,0.0,0.0,29.0,86.0,116.0,87.0,28.0,1.0,10.0,4.0,25.0
12477,0.0,0.0,0.0,3.0,76.0,171.0,332.0,246.0,78.0,8.0,16.0,4.0,54.50000000000001
12478,0.0,0.0,0.0,6.0,111.0,206.0,402.0,272.0,106.0,24.0,14.166666666666666,14.0,55.83333333333333
12479,4.0,0.0,0.0,0.0,42.0,21.0,25.0,19.0,5.0,1.0,0.0,0.6666666666666666,2.333333333333333
12480,0.0,0.0,0.0,1.0,13.0,40.0,46.0,31.0,8.0,7.0,4.0,2.0,9.5
12481,2.0,0.0,0.0,24.0,80.0,117.0,169.0,126.0,33.0,10.0,12.0,10.0,43.333333333333336
12482,0.0,0.0,0.0,8.0,58.0,138.0,221.0,184.0,37.0,0.0,11.0,10.0,39.00000000000001
12483,1.0,0.0,0.0,29.0,129.0,171.0,314.0,230.0,71.0,13.0,11.666666666666666,8.0,37.0
12484,0.0,0.0,0.0,0.0,51.0,114.0,205.0,148.0,51.0,6.0,7.0,4.0,24.0
12485,8.0,15.0,0.0,54.0,195.0,176.0,316.0,229.0,63.0,24.0,19.666666666666668,8.0,49.5
12486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12487,6.0,0.0,0.0,12.0,103.0,223.0,449.0,336.0,98.0,15.0,22.0,4.0,44.0
12488,0.0,0.0,0.0,5.0,9.0,12.0,14.0,10.0,3.0,1.0,1.0,0.0,2.0
12489,2.0,0.0,0.0,12.0,152.0,339.0,702.0,557.0,126.0,19.0,45.0,20.666666666666668,151.83333333333331
12490,2.0,0.0,0.0,0.0,13.0,67.0,94.0,67.0,25.0,2.0,4.0,5.0,14.0
12491,1.0,0.0,0.0,22.0,165.0,306.0,712.0,524.0,168.0,20.0,34.0,23.666666666666664,106.0
12492,0.0,0.0,0.0,11.0,39.0,122.0,206.0,131.0,66.0,9.0,6.0,1.0,15.333333333333334
12493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12496,3.0,2.0,0.0,10.0,18.0,14.0,14.0,10.0,2.0,2.0,2.0,0.0,4.0
12497,1.0,0.0,0.0,0.0,48.0,94.0,130.0,100.0,24.0,6.0,12.0,5.0,23.33333333333333
12498,0.0,0.0,0.0,2.0,66.0,218.0,453.0,352.0,90.0,11.0,34.0,21.666666666666664,125.33333333333331
12499,0.0,0.0,0.0,0.0,20.0,58.0,72.0,57.0,12.0,3.0,4.0,1.0,7.0
12500,0.0,0.0,0.0,4.0,44.0,89.0,131.0,96.0,29.0,6.0,5.0,3.0,14.0
12501,1.0,6.0,0.0,50.0,147.0,205.0,373.0,232.0,120.0,21.0,5.0,20.0,38.0
12502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12503,1.0,0.0,0.0,0.0,47.0,79.0,129.0,103.0,22.0,4.0,7.0,3.0,25.0
12504,0.0,1.0,0.0,12.0,27.0,53.0,66.0,50.0,13.0,3.0,2.0,6.0,15.0
12505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,0.0,0.0,0.0,37.0,66.0,238.0,405.0,299.0,91.0,15.0,19.5,19.5,77.16666666666667
12507,0.0,0.0,0.0,6.0,27.0,71.0,104.0,78.0,25.0,1.0,2.0,2.0,9.0
12508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509,3.0,2.0,0.0,6.0,14.0,28.0,28.0,19.0,7.0,2.0,2.0,2.0,9.0
12510,1.0,0.0,0.0,67.0,158.0,280.0,679.0,482.0,183.0,14.0,31.666666666666664,28.0,88.0
12511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12513,0.0,0.0,0.0,4.0,21.0,56.0,77.0,51.0,21.0,5.0,5.0,3.0,12.0
12514,0.0,0.0,0.0,0.0,71.0,158.0,264.0,188.0,64.0,12.0,16.0,9.333333333333332,57.33333333333333
12515,0.0,0.0,0.0,0.0,31.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
12516,8.0,0.0,0.0,0.0,56.0,119.0,205.0,171.0,29.0,5.0,8.0,9.0,35.0
12517,0.0,0.0,0.0,3.0,20.0,50.0,61.0,42.0,18.0,1.0,3.0,0.0,8.0
12518,0.0,0.0,0.0,12.0,91.0,42.0,54.0,46.0,8.0,0.0,1.0,2.0,3.0
12519,0.0,0.0,0.0,41.0,222.0,416.0,932.0,640.0,244.0,48.0,28.0,30.0,115.83333333333331
12520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12521,6.0,0.0,0.0,15.0,76.0,198.0,370.0,290.0,71.0,9.0,22.0,14.666666666666668,73.66666666666667
12522,1.0,0.0,0.0,18.0,176.0,262.0,596.0,402.0,167.0,27.0,30.0,21.0,101.33333333333331
12523,1.0,0.0,0.0,18.0,28.0,71.0,98.0,75.0,14.0,9.0,2.0,1.0,12.0
12524,0.0,4.0,1.0,27.0,37.0,37.0,43.0,28.0,9.0,6.0,0.0,1.0,2.0
12525,1.0,0.0,0.0,16.0,135.0,227.0,443.0,332.0,87.0,24.0,5.0,24.0,58.333333333333336
12526,0.0,0.0,0.0,21.0,67.0,167.0,280.0,210.0,64.0,6.0,12.0,8.0,36.333333333333336
12527,0.0,0.0,0.0,0.0,19.0,91.0,147.0,130.0,17.0,0.0,7.0,11.0,30.0
12528,1.0,0.0,0.0,26.0,51.0,159.0,305.0,258.0,38.0,9.0,30.0,8.0,68.66666666666666
12529,0.0,0.0,0.0,10.0,52.0,115.0,176.0,133.0,37.0,6.0,4.0,8.0,20.0
12530,0.0,0.0,0.0,0.0,29.0,83.0,111.0,98.0,11.0,2.0,5.0,2.0,29.0
12531,0.0,0.0,0.0,33.0,75.0,249.0,452.0,361.0,79.0,12.0,19.0,13.666666666666666,58.0
